Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Score
P66910,30.715662372193925,22.61395811681856,34.615414003246144,4.622808334060487,Furniture,53.7732570783201
P63739,27.450227825791448,13.513139910317294,31.58242227317493,34.89291143276848,Furniture,85.70841778142305
P82622,17.69135683566045,11.459736685965817,22.59123018191086,34.969777749524226,Toys,27.0947474832276
P43850,70.19010106206532,24.809653991432917,36.98205155789563,188.5545773996444,Furniture,75.5461713098246
P02278,35.13267433113356,20.689151064370996,26.29229142854644,17.604726566555392,Electronics,57.45669036600475
P55152,27.69065469791322,19.17396191880762,32.045863614537154,72.3983409380647,Electronics,4.841930581058163
P14499,25.305256140650478,20.70725509033478,34.74421948498366,69.73289528451122,Electronics,40.53423237732869
P71989,42.78451862607299,17.826759117391575,16.516977947873112,52.73280818767739,Clothing,18.391046512346488
P99987,34.71415556386404,21.147107738738008,30.3221431758256,22.851565011858014,Clothing,35.91735878787561
P49676,39.246336829127685,27.74547728426289,24.719168599548244,65.99621953697938,Clothing,38.33516342652224
P38593,34.62103474263271,9.439819910234354,37.19898520994946,73.47889478949554,Toys,47.49283530283848
P77606,43.92002286344599,17.583636004081086,20.41707973660779,39.74534539261593,Toys,60.02904427284631
P78210,33.09820710227027,15.954026365904507,32.6029693820353,101.66465293424585,Toys,57.09776524981992
P10793,30.48521627944827,25.27396534745924,29.50216422492913,27.973000340868865,Clothing,3.899140470499507
P58782,46.286155455712915,22.029917291956586,30.16369978903972,,Food,75.06892184887218
P49890,10.017993154678923,21.690269538235782,19.69094719183398,41.699846848425636,Toys,94.91838844727683
P78279,24.2418175935532,,,,Toys,34.868128898496664
P87221,21.60278157819224,27.71881306477966,44.485504610259426,79.81346643591317,Clothing,17.974690133825856
P86933,32.322536971610035,17.174669657514492,21.626601490403743,68.70221414839747,Food,54.000156311538525
P48206,22.074792615672994,19.16440625170023,25.112493897165255,65.56613541320365,Food,70.49129282441442
P89923,30.352635519717285,22.284432598861255,42.075598252958,19.10564454374465,Toys,67.89048945276632
P79206,22.644700574102334,15.868562848899426,14.908806339150473,56.1522601770389,Food,61.210957750085825
P88036,22.095255445546883,39.30092337290333,12.644264936670425,8.582038823010464,Food,14.623225212820856
P10727,36.2834550926428,20.15079698355878,32.51276193692394,18.481300345165966,Electronics,83.68248944029983
P57371,32.029230208513,11.765027934543427,20.932455652793102,48.61216348200973,Clothing,42.56215624188153
P77065,19.348863369246274,23.85653381868309,14.852535109422652,,Electronics,22.146858303187
P81212,29.641739608900483,22.348463457333033,26.820959167805217,74.26757808178158,Clothing,8.626614106309649
P85897,28.576205149787064,10.985860248721558,26.135601132957703,15.395227220456484,Food,41.671911497304905
P02770,20.142739536644562,12.75414159309905,23.85110786633629,73.69759166542556,Furniture,61.79730468473073
P83919,31.833420057383517,18.32622501004378,16.31915984580828,62.96650072277762,Food,66.53777091515077
P99934,36.45484181141075,26.491172435932736,30.273137810481842,43.84147941511246,Clothing,96.27369113972567
P05694,23.942850769966615,23.661492688428417,26.78125000607868,4.9857035251099475,Furniture,15.314808366375743
P77292,52.70692857804396,1.630552374902095,13.993944823999925,17.922365187347594,Furniture,98.5773665197552
P23783,36.42722759867544,,18.415314349823248,48.90230076971206,Electronics,65.4675880572228
P09646,41.950466289248425,7.751139979554223,22.636064317154492,44.67212015723783,Toys,45.42290577072015
P59174,46.449677135012834,19.850329948432822,18.546854657848574,5.838887809196251,Electronics,88.81942258481594
P79181,17.19570647503717,31.87292822828772,20.278896876096542,84.79519899165032,Furniture,69.44797419533928
P83088,15.973947282003065,17.18868611429014,17.288333213849807,26.796324678997095,Toys,34.87172148570152
P17303,41.85704154662997,15.44133657408993,17.08645495829211,45.440978530518834,Toys,88.40856965764617
P78931,70.19010106206532,32.897765026043395,43.774423445834024,188.5545773996444,Furniture,66.66154568195348
P04777,29.50536290347567,25.590627361620278,19.47109170313335,18.384935139069633,Food,69.88373557942195
P23438,20.212362842176926,11.425142135678756,34.06420002825844,16.347466914323363,Electronics,89.63898880860262
P10652,46.32411303931635,37.367541739982514,17.09509230538235,14.508314457968332,Furniture,44.841620796905524
P26320,15.981489372077192,14.654847315688048,21.777735582277124,73.15388531706984,Clothing,65.69041059597566
P08643,38.294055811834895,15.058784836525199,13.569450201591712,56.025352793471285,Electronics,74.46890216377804
P93695,24.89983601145253,19.393885707716322,35.317967833606545,39.62242012858488,Electronics,45.39400581307815
P24377,12.868654709091224,17.92963149866318,29.55030317652287,0.655155642055,Food,8.345211573779343
P91207,35.868570938002705,34.98638220974036,23.745425194030894,60.68758366118251,Food,77.14397690943608
P94074,14.806300340459867,24.089620796199846,28.308578561887398,33.95729987467031,Clothing,4.781635274336182
P97732,25.476936807509233,18.153069009241847,29.556168903753335,44.500978714214085,Clothing,71.79144017227382
P97181,26.118231814587713,37.750241867585075,6.429371627684908,13.169601066318286,Furniture,91.0875208524553
P88614,33.944521423782966,22.1004906320154,23.981847527358337,45.84463266178326,Electronics,34.69689983700185
P56628,22.30026768941358,10.791887331043943,44.76600827937519,56.068412228636575,Toys,10.206178513782682
P93007,20.18491348952049,14.060235314415614,16.753533094926475,19.6094679469127,Furniture,23.28639897908411
P59611,46.72572386837703,21.560199872225013,17.47544063109978,67.11263520082386,Electronics,56.22815641253924
P97219,24.556172754748175,17.022345791431576,8.172324702741214,85.40384521224583,Furniture,94.26597431060864
P55353,23.768594735752355,28.479491072372973,,68.41312567369727,Electronics,51.22827298861168
P22039,23.2360769794073,13.893711166571347,27.799989920288755,58.80612589905922,Food,11.273728819669627
P12061,25.069990653411672,20.92020863317934,2.6097220911842847,38.003652839948856,Toys,62.7783173716338
P40727,34.21920754235285,23.705478362140678,25.020591425291535,75.94473315473034,Toys,73.28449367879414
P06721,22.322024348958713,17.143766393547125,12.193225672644942,85.79933017781377,Food,39.3283669992791
P10558,42.083662305931426,10.065915396147005,34.691633301919126,13.477886195091443,Toys,72.15140643454146
P98741,32.43800713771199,16.50588610209426,21.855046055047396,60.254756418648995,Clothing,32.48228151391898
P26905,35.13785950912209,35.19905547916173,32.47172630676349,35.47644516245547,Furniture,78.90901515964134
P39848,37.14000494092092,29.501435107692508,36.97517413635136,69.96106805098489,Electronics,34.1072159570069
P72889,25.25054688839044,27.80158103825944,28.97176436529321,54.159355511302536,Food,25.610709160062594
P79904,14.160971765142767,9.29115360221401,30.112928846157814,35.53059287191091,Furniture,87.9181405891575
P91084,21.15197285973099,29.831844019912495,27.009437523282347,38.40375152306721,Clothing,54.84734211753962
P57232,,17.184629457467928,26.82912359127428,67.73408353771798,Food,28.515628874168474
P42569,16.718139511015693,10.640665314317696,16.33540691243849,43.43401244793123,Clothing,93.50868896470674
P05401,19.627538456735437,19.787829926007518,32.33950920199836,71.34231738396485,Electronics,69.08511754660492
P91047,22.269902161445337,16.71348569636332,26.179586675942637,34.33605289940023,Clothing,22.07003996555672
P95352,24.531410587596078,21.97203822745604,18.44730611930211,12.239201126391052,Food,61.46423545927806
P37480,26.773201611578642,16.39989713603349,29.86817666704891,100.14042726312428,Food,87.03588312890246
P63512,13.86438602123259,15.323058154742403,26.218045131030618,22.680647384525304,Food,69.61531425400574
P66961,39.34319911239274,13.301900551602397,10.760409129884856,20.1693480310738,Clothing,24.475915076013045
P23651,12.36959844637266,29.81546579107446,35.77522231280705,43.06791567626959,Electronics,64.88483286945149
P08894,29.28398740585936,29.899505077473115,15.11241617339969,33.4046826395819,Toys,61.91593727202008
P48300,20.01645959261209,20.39818949744768,28.417908724368065,25.954172296863753,Food,82.08436635786886
P96901,31.86609123156358,22.724713731203973,,9.278898996748588,Clothing,17.81325969966998
P92501,29.809837920973113,28.004658544343826,19.655697327381652,85.44703149257438,Electronics,69.963466700136
P74468,28.096613219163917,12.945002790178258,24.567203434023046,143.38730603131523,Food,2.7370692133702024
P76173,15.214780096325725,15.182303517105755,31.43148811572956,61.10635669825223,Toys,69.61753006357677
P49688,23.431057210286042,22.298631235224075,33.48509662726068,82.75416017223937,Electronics,96.0437303938557
P48885,19.299152336738473,22.107897722648477,33.22126358815666,43.34335186123194,Toys,17.438826624961745
P02878,27.542569359140558,18.21438196292156,17.700992227340397,77.23886940881147,Furniture,31.12997728190089
P38914,18.086965027973513,11.94765947776287,36.95776745423408,57.382508459492264,Toys,58.28715720285512
P05175,36.90143991711113,30.43472194302522,18.618811381325585,47.7238564794493,Toys,73.23950458572557
P16688,30.773683076476182,29.511306971797143,29.465792686269847,46.55593253722809,Clothing,34.43713904045344
P04641,17.232514241796906,13.53387422687259,22.834013429228083,22.453635004706253,Clothing,66.42589771401376
P85005,19.878956247398325,17.16767431247181,28.79391475182905,2.5333049976056685,Furniture,89.92787925363331
P74032,43.68631557532349,12.644923267308613,34.57546888804771,34.96297676629362,Furniture,72.6558787224262
P25841,38.711247034316926,23.123718799431117,5.2907046551930215,39.9426775439592,Electronics,71.10227176022441
P26917,34.72597482413043,25.846112952532195,23.901485810908504,112.04678124517471,Food,38.19706584166159
P48280,38.50221742113493,34.06896387356107,22.249428000385183,50.47046709414873,Toys,91.14293088382009
P91746,56.32382064837391,22.909055060999744,7.2796917182552505,15.985089295809374,Electronics,27.732294196107777
P16961,38.995998754332504,17.447568514667054,40.08753724487383,64.58554374685816,Toys,20.52803566197007
P77538,46.69904504351406,22.820039746855038,32.65071399175798,,Food,36.42239337265038
P32493,51.22156197012633,14.76739453498061,30.747941517787922,42.92250412063628,Food,65.0156220738494
P73495,24.537555517475173,14.256648874019184,27.043310309784,16.707225038115908,Food,86.16779861945068
P09248,14.297752801095436,11.313398968918516,29.243881423763852,73.50076131572094,Clothing,13.207878234731707
P30603,13.070431858046145,22.797200378397548,24.916402945889658,55.3886681789577,Food,81.3802177260163
P47200,23.548802453948756,15.767578581229643,31.234504796051734,50.42447794897275,Electronics,81.28233946689951
P50554,32.08863595004755,24.10880085255773,21.917057192280115,,Toys,58.69193565900861
P68926,29.672467297840015,23.98577398797428,28.360137037402584,47.24129652187202,Clothing,76.06479395780256
P94392,27.59674601841865,8.60834278039884,47.36670925011002,38.93181682905613,Furniture,18.188069815158737
P89584,,19.817055501608944,9.233540739234527,45.267590503055445,Toys,16.95860008207134
P47810,25.34270246429743,18.450724325762256,36.93216982787971,81.73442542462388,Electronics,86.2800034128727
P01563,24.359213692632714,7.147383194090565,18.046881261193832,48.198873749343065,Furniture,49.81484372345669
P98925,70.19010106206532,14.801878185213862,11.393049223931078,188.5545773996444,Toys,24.593721425284908
P59029,19.95859233247932,7.8570100265535245,34.3247888594163,57.685118170828346,Food,68.87303576063238
P61663,30.970775493480403,11.422887904115145,8.638186971515609,31.59237183911617,Clothing,89.1875166934221
P78690,55.58199285668252,24.81694656313987,16.381879404863092,59.19168446220242,Electronics,63.23226459442498
P23996,20.241267470226674,8.390594479587529,36.27558370984735,35.99723564145678,Clothing,34.734504294001724
P96212,33.991361143520706,16.383277337335358,5.806639364606475,61.97952805157392,Toys,48.323776529301455
P47333,23.8659733645906,35.23309271658405,10.050249259895446,7.140240803963913,Food,75.22694609453396
P73918,21.053926977804963,27.10124340699069,32.29718781032539,20.63777491070702,Toys,6.750122887238752
P06071,21.53206281931595,22.266302972369136,33.036584830978924,6.691872134907051,Electronics,21.716451595644227
P41534,45.01333651955487,10.959445287677138,21.53551400430927,,Food,46.25831866494472
P53158,10.86719755342202,5.06770706341552,12.42593633398308,21.932111037127225,Toys,60.42409640970987
P13505,41.43754043206929,16.39848588118871,15.403885612906976,94.34215695069332,Food,33.91655910423245
P20712,18.96410682784229,17.892414271342005,21.914090245981924,35.04098312634646,Electronics,29.83909218698807
P87155,56.01683114180395,32.16804981727504,27.669192446772747,74.28783307915657,Food,4.138419569972129
P65584,34.89374561227918,30.982787797412243,36.06293305867345,61.02531231621806,Furniture,3.260177205144754
P98287,29.37320902726828,5.815740254344949,20.701189756563952,57.20617531838669,Clothing,27.86948543028256
P19958,24.979457756473888,17.04378456933313,28.494808048811045,31.610501861879314,Clothing,53.0506100089543
P35335,39.92042349536523,41.544269311843976,12.709443362288654,42.852989748331474,Toys,55.637149644541154
P93750,34.040508568145384,12.373371133930302,28.252755855457927,42.38971767372857,Electronics,49.402749286686884
P44834,35.049872789804574,20.56041730490545,9.982606670096242,50.04857094070823,Toys,40.98806840028343
P96387,16.659745050817953,18.047356210606388,27.371957307593064,2.394001767371009,Electronics,25.22915892613208
P80518,40.889505969673664,28.687856929400258,16.109139931893257,45.11277207634167,Electronics,40.069443159278215
P17722,30.34083468259226,21.930575479334248,26.478652888335123,38.483757760076514,Food,13.87599653855135
P14338,35.72582781356159,22.720410356551124,28.245831022922154,,Clothing,11.52592290260368
P93346,38.576596232020194,10.45090534594816,28.85485023137714,65.9307828468263,Toys,29.99432568137914
P55280,19.291075019388877,12.770385114158975,15.066971543226677,94.13104072451313,Food,99.53487964272196
P47504,35.17659020469123,32.93770059974899,16.043663663319585,79.16170897219166,Electronics,32.64969475163985
P38839,40.50654396007612,31.646578577174132,15.641741220758043,45.382843190759374,Food,93.64563903551051
P10669,45.615111967268525,31.106702225667583,12.105958392343126,24.974454538021288,Electronics,39.2262145767694
P77064,14.29499396376823,25.854965634306364,19.73583111924007,51.43475959354049,Food,43.900999119960936
P38364,23.610382523104978,24.086336708220756,25.774997814330803,46.072225846216206,Clothing,79.70628832022295
P00681,35.863640187550935,-3.929087767205786,25.898982589682916,84.97749560765669,Toys,9.36383274474567
P19391,45.32738913002578,26.486466185278257,9.813900876003608,25.21664024856374,Toys,18.23133235936395
P75321,24.463506946528177,28.448454472528415,25.169371447665387,48.45431214426062,Toys,97.38402649752148
P29619,57.20169166589619,16.547037498255612,29.640652795995607,57.53949944714307,Electronics,50.591733996069465
P66559,30.97676098548832,11.272268558278414,28.60433247855696,54.40805895160064,Electronics,4.430968220863029
P27581,35.65509645631544,12.408667833401303,36.40886360069177,65.92682942647848,Electronics,4.738073305605051
P81280,31.053755061459597,11.866534971388022,28.562189638387725,52.05114697902976,Clothing,90.72406837773927
P49692,26.907876241487855,13.574568394557241,26.83950128442679,60.80492551837301,Clothing,87.33650895587176
P27128,23.94384460263136,22.337541826610984,27.657519465587814,25.477755967569806,Electronics,45.83991069451001
P21785,31.920491164900316,19.505886401118968,24.386889173488424,50.87571511806702,Clothing,16.322208594459873
P34299,42.55756125573521,24.276045187844403,30.894780257995208,27.230879032899658,Furniture,83.02846063624797
P09741,11.292080789741444,31.38198508879952,27.019056911002743,49.38318327948478,Food,32.46001072796505
P33158,41.087035805829075,28.28199467779002,32.646507896645915,15.339031965840633,Food,41.905839866309535
P90019,26.783649487826175,19.57503477585964,40.108072060353095,99.30624527361587,Clothing,68.2476379049318
P11004,19.189366724001026,36.194476986294816,35.963752405788306,66.68066290526872,Furniture,35.33983534076545
P93828,32.356145581085656,24.926169198169134,17.512405742549937,51.23862366762318,Clothing,62.8669926698293
P56337,36.4084286126701,17.761918652033323,22.117319759170222,30.44974633530753,Toys,88.52827104425843
P81061,19.93982618500298,21.34923737573382,34.93489608984632,48.12055333634535,Food,79.73732687744774
P86075,25.718848390340874,27.974870187726463,6.932888253294912,55.80138355772477,Electronics,38.16110738671604
P97144,37.12998430172388,32.267469610370604,17.345182491276603,8.651463109548487,Toys,28.79365547037348
P80113,28.61544016016226,13.40388670777861,35.69737140778307,25.623626896340426,Electronics,28.5510448739559
P49459,22.457241499806422,25.58322618031222,41.188525165161806,78.57434470858416,Furniture,34.859115037658306
P97167,42.36093175210438,18.428267332575224,33.36468986311734,1.2985241017626947,Electronics,49.35169867247723
P79916,44.415686206579004,21.218838976269776,15.303615307137175,25.615292289903053,Electronics,41.65974806939431
P07790,41.692955904456724,14.799808524744815,,54.480257331796416,Clothing,13.300402098765785
P26617,49.094166404701305,18.843850634275856,19.354178986438274,36.39757674848438,Clothing,16.345585833390828
P73785,27.558433647093512,33.59965899661104,24.002686957488212,26.52204207744233,Food,34.29296093981834
P49988,26.36387787786144,36.79777431333213,23.36695837677235,34.582981200534704,Furniture,56.20641000588573
P76297,23.22284630247894,2.9554681615423952,32.37932727371711,71.46479290308456,Food,59.266395013349474
P31769,47.55340842443204,25.98328204894027,24.30501059299259,59.15729379594059,Food,48.620706489663
P73829,25.70594458874747,28.727843401487736,15.188124338805132,,Food,73.87758812075145
P63606,35.43360192379935,22.219015503665535,2.5605626170293014,27.946495978262362,Food,73.72487887567367
P27630,30.602302099410263,27.064878217177274,22.292262275732565,93.25835017405669,Clothing,42.762747168738855
P63635,32.48220586300336,10.234300592686731,13.358431373163137,119.74019917558454,Furniture,12.444081076094427
P20579,28.250402433045913,22.79840019654326,16.232903384052683,37.6844455181081,Clothing,53.01747697671232
P94749,39.960476858058165,7.862610426626567,23.873430144551524,23.18761942748857,Clothing,38.14690639938326
P64271,29.653151126132187,,16.268881656583208,26.84777556209653,Clothing,13.792298976370333
P34897,36.21809962217196,11.302032489097579,9.06038302220718,37.705962686194006,Furniture,98.18172099648392
P30492,33.41755975777159,13.52317184062683,17.654044799122317,26.84684127821375,Furniture,36.975538928010224
P08632,29.908810033557966,13.33555154399393,31.58759952258861,39.16972330242291,Clothing,62.579783962123095
P51182,,18.188127209201344,21.297160535955978,64.89200353201824,Electronics,49.01288613365966
P58750,31.10922589709866,28.709988957633488,21.503313023352916,84.32879205679816,Furniture,14.28282792167661
P52972,45.23124077269657,22.811585660332664,29.603496178256755,30.27882338015827,Electronics,5.554362337257057
P34626,29.614915304992927,17.53213769235344,27.696829190536132,44.07138596612103,Toys,62.576941508195894
P50583,30.961207769409835,16.928229824381187,14.044455770015686,75.73696475874029,Food,24.702187034788558
P28675,23.002744920074143,24.168979427034706,26.41024355421872,46.29967807861669,Toys,24.3653999613715
P01864,32.93072473298681,22.70787074769353,15.653105612404248,71.10320399416682,Clothing,95.69761897103106
P34738,32.436872114919126,4.945207636018887,22.8158685086917,52.270848200152805,Food,46.177330431129135
P18276,14.070062664683308,22.67087973254828,3.517631168238946,101.33086427572363,Food,2.942606650068924
P17503,24.565752288662352,29.12119230817013,27.811403894199145,50.480758468854816,Furniture,33.984271514980676
P00935,22.432049114305393,26.004633340174124,32.62193893496423,38.361050932776436,Toys,58.449154225222664
P62014,40.666746895891535,8.027765959279368,17.80053543968259,53.08575733797002,Clothing,32.85674185171208
P58252,17.204230332642986,24.675303843779872,29.69151914512433,24.72702109621021,Food,2.685195403414231
P58317,34.59180079228437,17.987688911644035,17.032761824881998,90.90129540615018,Furniture,44.43112654667354
P64942,15.519156585026758,30.125662726917604,22.440538153541418,15.346339591942908,Food,10.590633617477785
P96543,18.894241545341714,,25.65877291901525,10.952360515900061,Clothing,61.916002466270434
P32479,27.097254558113487,5.713068064527111,26.136409626106612,42.25474585905697,Clothing,61.958710022268804
P19101,25.120885918542974,3.0343987789194706,26.585708402524233,91.77367824449203,Electronics,3.7759139598400715
P43710,23.070948022040927,32.258941797424924,20.157570173588752,18.915692840744097,Toys,29.066626159937726
P61884,40.32465260551147,5.354936825148345,34.523064925784354,37.79344266486876,Clothing,41.36862637390038
P58952,36.206720975506784,23.70073034283161,24.225372764881964,52.368921370042536,Furniture,55.02640978591779
P60784,55.26932425873622,12.289928590315114,27.715300080115618,32.4075455333368,Clothing,29.60634297081951
P36259,55.733598032498605,9.918681878619358,26.3442713404407,23.921390390340687,Food,28.774651255139815
P50951,33.772118750645205,19.50247186400551,29.162352616601687,49.39703744691045,Toys,98.30151562502594
P93913,19.323795706174057,7.432990783452006,31.138625410563684,35.104047935540926,Toys,4.18627957208999
P73918,38.77362290575671,19.636710256542095,20.066197316499046,62.85026151982175,Clothing,98.90454140911518
P21193,37.0810867668859,10.374393156886844,35.4344293897047,63.71972843260296,Electronics,4.775194107839653
P75649,19.18451996385605,24.129426296919668,,52.08109407974208,Furniture,28.834142779468586
P09576,24.28821010217203,26.32297516841369,39.790403402240806,15.831474094600722,Clothing,49.36908549693501
P87122,,20.009643802897795,27.906770532559015,81.45447953151778,Toys,14.32983430143252
P19446,35.41462728204788,11.16109765549984,22.758353398122633,68.36996642007536,Clothing,13.484636251872384
P99899,14.236078430157505,15.481807966632463,50.331890000252976,64.06934234445403,Toys,25.631271326094584
P34230,36.73181351269958,11.149651900706926,30.95846651282626,111.61456070259787,Clothing,97.35071835735695
P44418,38.27183249036024,17.42143624630928,18.228082863822685,21.120469642430713,Furniture,38.011685887456416
P47365,26.12298440064016,32.269821679332,18.443845404876914,5.0765999418275385,Furniture,56.59948382691918
P13733,27.753668500029754,7.715423014343154,18.555609073517438,35.06982429712882,Food,70.42914023816463
P02636,37.43264094022715,18.550206614255178,8.922620811807821,22.136237556426238,Electronics,74.22218355242104
P18381,70.19010106206532,23.417554894973478,23.767040595017875,188.5545773996444,Clothing,68.80409663453548
P41985,24.771399728467316,16.903202380204792,29.38804267378047,56.53407019246178,Electronics,33.692819319172486
P86986,30.768218910602553,17.602586815945703,11.161736831957422,39.6780812988732,Furniture,11.172782735606246
P31869,30.56649924897107,17.76893284679395,24.821137281685196,51.011571647031595,Electronics,28.171647533321085
P12779,53.19329539981695,17.95056198003696,19.614061774770576,63.56203514779013,Food,21.029522676950663
P95739,48.00940432910816,20.303502683580817,7.993156371134624,57.48253063055125,Electronics,13.627730486931677
P63210,29.423812029664145,20.655964451308485,7.989908459353515,40.219625125494524,Food,2.4496731751618706
P28253,8.471094070475171,21.45141296091177,30.450456093681815,52.83863134008074,Furniture,93.57258490584141
P11796,14.743436854299052,10.95837020260861,32.93032048732032,63.04823115103696,Toys,92.10343865453382
P95316,31.958452550976816,14.522961393919967,32.722127757719306,104.2282552330779,Clothing,5.041700563016926
P62045,17.791563500289776,7.242375461865636,29.02185250722428,30.872373737721084,Furniture,17.30845728204018
P31763,34.446026682201406,22.160458867131375,28.486343325696907,32.23277465561556,Clothing,13.950047146279365
P18754,37.22381357827771,22.11216065066936,14.249293542105685,20.046774413698454,Toys,28.122293442151737
P19899,21.387157986717362,25.66643077760851,20.182149586891068,67.00315178552539,Toys,20.40688704787411
P94391,29.623652975751515,16.23966281792399,34.11373668679664,60.81180185054241,Clothing,94.5853537397855
P16203,42.012139221639444,22.122898795197028,33.62547237857838,72.3095532662052,Food,8.417043656020384
P41353,24.69742381627559,15.234709647652064,-1.365038210020412,59.80566201831312,Toys,21.167082700450322
P86573,34.241659464019165,13.188748525917491,24.20717880373834,4.913881739528321,Clothing,8.072330458291443
P80856,38.303358165442454,16.37401272781589,36.156256057974055,52.53555427445982,Electronics,98.03853486444363
P80790,43.55637858804951,29.003478275318155,25.006145370617343,52.34353205708049,Food,91.84135090970051
P54855,29.22898290585896,16.865934807649424,13.145812720480736,64.40781504217775,Food,71.6631589765411
P43730,21.416422198187867,-0.8337108530170738,27.496226157682084,1.1898523739975388,Toys,42.59730322199133
P08084,23.10812181910432,17.96035365157042,26.78812008592666,57.763094157317646,Toys,19.017813552399254
P85541,24.29253706250524,22.090004249870848,23.638307017907298,76.84731668080475,Toys,22.148972502014242
P20368,27.86011155774491,14.717430884212423,22.207230651535866,73.12406659963914,Electronics,44.304000855601146
P32485,23.751814223043212,35.81152467612388,27.8951068723885,72.52618338203996,Furniture,76.82226713364815
P17464,17.55345296688583,25.107135404867066,,51.38237664899454,Food,26.47294959989589
P17174,21.83064329012764,20.554754696290004,28.416756835473688,59.344725763933695,Furniture,31.079191253464668
P68201,32.89168643907818,16.169300351932765,34.81775503543328,41.75593085741936,Electronics,59.99442914044706
P38205,34.082527557144715,4.239169458305316,6.833609220502257,18.31907600099997,Toys,23.772936227825358
P27330,29.102643057127732,26.953248515114186,19.525961432997168,9.019751926779833,Food,58.421862129280356
P29681,18.709482287827708,17.14043661751658,21.45823129627244,36.610384542969655,Toys,38.71308932722846
P46765,23.31909546356951,21.470676130580035,21.187612764446406,58.8569772512181,Electronics,3.4368205901348037
P80633,31.980847607678548,30.253150360030148,26.44440661576132,44.47562552950394,Furniture,40.270128623196385
P80294,46.13711269058647,,34.63328644206937,54.54209143855198,Electronics,91.95252795191449
P94038,12.412605135768857,35.66677963376475,34.91190661962186,45.702232539074224,Clothing,29.31118791334606
P45854,42.77664895788425,22.13701320809187,29.78805578939749,27.829140259303013,Furniture,32.2832389436469
P91577,30.464365481561487,30.723688414322783,22.101746609571475,50.18819468553255,Food,6.594088805928688
P40696,34.300416471910694,14.9945817000303,,28.28105808596638,Furniture,61.50474485692943
P26831,33.19781934142537,18.924025724786137,3.1624713651831264,18.585272939292064,Furniture,84.92423642983388
P28616,20.50601111168057,9.980852444695048,18.769747036606933,25.469528101845988,Clothing,35.29228930931016
P16543,24.357524013426115,20.576294890269956,19.696009917153745,20.050796741268353,Food,24.024555751998843
P70204,25.60268941725825,34.361690847298576,28.781723886054923,87.01172835008579,Clothing,95.66118541638586
P19650,34.13434903223701,10.484704857061377,32.039170013783135,62.00707566580326,Clothing,74.50726145914885
P85908,24.88784323568815,24.37695292140168,16.468965544579124,29.49097153140837,Electronics,56.71635592832646
P27708,32.11017467202618,9.99673812824226,12.076814285183252,53.215097457787884,Electronics,30.553116634488408
P23121,16.55549488965723,17.64826441868654,23.17728195641653,33.83717487961713,Clothing,22.079801797640087
P91452,30.642800190954627,15.712292439087616,17.378341304871718,56.318025178929254,Clothing,71.57440390004672
P35344,47.52270443423623,21.477924631165795,23.64781310081566,5.590554486927076,Furniture,52.17888171373441
P62348,29.920273586833826,26.40327620182146,22.05684414151206,12.980687932570767,Furniture,52.05998168029811
P04216,30.455718399038137,19.84464315289814,15.362328231840051,,Furniture,7.37098186722438
P83201,37.604146561442974,25.543348984252887,15.55310050981053,82.96950072325893,Furniture,51.219447675960595
P19228,19.756123586657104,7.184273504822652,35.554811607407004,61.52606216017689,Toys,82.27440310394937
P70288,,34.967721402974256,29.142444624840735,44.82112597127496,Food,94.6799277795759
P77219,18.745109527016233,11.982500353748218,28.562378029863307,7.872813012152335,Toys,10.668239748173514
P73856,28.499444129674732,13.218928571047321,28.431786510383063,34.990908704282205,Toys,63.11652106990708
P05188,,26.562752100899647,29.442041839008624,40.434609335158065,Electronics,56.834725079824686
P41391,20.103718634296627,22.68046423267294,20.691172856304803,33.074114604185404,Food,89.03124909481419
P28890,16.95530499495147,24.972575118848408,31.25862227095269,102.44411207362506,Clothing,75.12440301848716
P73023,,28.14129173474802,11.50885635587439,28.717065280145725,Electronics,96.52618691653132
P77465,32.715788371953735,20.682545140520194,27.314790733203345,5.115235605060505,Clothing,96.00325375819962
P87854,31.713682811899705,34.17801277335795,26.41275664871591,108.355852228308,Toys,22.56850933452208
P34642,24.691312270796793,12.342792680839658,,,Toys,72.53508719004222
P13528,29.011103468088574,13.212570926473482,11.255489290693172,46.81417729880741,Food,53.05230913648944
P52685,37.08356447299353,26.60837737153205,13.005003422683153,85.51962329590668,Toys,21.460199521530544
P02078,28.60410371844826,10.48266672727711,32.975720697263164,79.10948605364844,Food,19.486908221740073
P78046,33.323140119795916,5.591538126778088,20.04896245357115,11.842429966618312,Electronics,8.10843412662865
P68880,29.80362201073319,28.65413382138263,34.87570168789338,38.0030002967205,Food,79.5545276418689
P77908,19.91913689082596,18.925766702509566,34.66886211444005,98.22734919198531,Food,32.450478062000954
P14840,39.278401280812375,,30.480148206291688,23.194547224421594,Electronics,85.69688353289665
P81831,33.686733088729014,14.226099573301973,19.994931279152976,14.367042802474195,Toys,60.83153660232146
P45146,40.240625258114626,22.67341133795918,5.472903240468682,64.03851266395556,Toys,67.36333548384607
P64236,40.0629280921444,19.795405502464046,24.55873593245767,98.71654978433457,Furniture,29.167374961019664
P37891,36.13517972730416,36.45234851863633,39.386843008867075,44.62246923929265,Food,45.72942793956835
P42243,31.142276486620396,16.506242111675235,54.1878367263526,,Food,41.23175780831249
P32294,19.852432693071332,24.46511611614805,31.28819932165339,6.02978427973715,Clothing,23.56886639246012
