Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Product_Label
P38593,0.5100866794329062,0.24468051373906496,0.6980110187078264,0.38968623593215707,Toys,4
P77606,0.6381670205717079,0.3912416528411908,0.3997006512799414,0.21077746006570489,Toys,4
P78210,0.4891118936670589,0.36191419233487826,0.6163135516050968,0.539171824513939,Toys,4
P10793,0.45312165993071013,0.529641564583748,0.5611945231248088,0.1483418172133587,Clothing,0
P58782,0.6707571331366309,0.4712596742220852,0.5729537907187018,0.26289338005787327,Food,2
P49890,0.17121475931675811,0.4651471636858502,0.38679312617339656,0.22114332636616776,Toys,4
P78279,0.36712771917438514,0.43572597882633984,0.47126926390071433,0.25002577094060324,Toys,4
P87221,0.33077874993885353,0.573640552558495,0.8275341102917798,0.42328218059737355,Clothing,0
P86933,0.4784281403752595,0.38388164213901854,0.4212007651591459,0.36435269998699243,Food,2
P48206,0.33728003092947045,0.4196901695414712,0.48316499480678415,0.3477202371253691,Food,2
P89923,0.4512955484534002,0.4758400887192961,0.7846963019120716,0.10131303431918365,Toys,4
P79206,0.3451297028276385,0.36037613815246583,0.30178715369178327,0.29779294145758683,Food,2
P88036,0.3375618773192992,0.7820793557440996,0.26153331130764035,0.04550018773589751,Food,2
P10727,0.5329841563173864,0.43744186574814264,0.6147100497775692,0.0980017712506918,Electronics,1
P57371,0.47438825670321755,0.28652639198153046,0.40886182664020937,0.2578033911807597,Clothing,0
P77065,0.2997342309707502,0.504132592246607,0.3007868923542141,0.28122192711624155,Electronics,1
P81212,0.44150396795145286,0.4769924275549438,0.5135341864001929,0.3938690854956326,Clothing,0
P85897,0.4268277456307753,0.2725040095664973,0.5013514573579047,0.08163451743816523,Food,2
P02770,0.3106687465353795,0.304327091657069,0.46074295632475815,0.39084611359276505,Furniture,3
P83919,0.4716912502516263,0.40460574276468997,0.32685719555577913,0.333932851318671,Food,2
P99934,0.535344764710608,0.5515471743561309,0.57489912978874,0.2325016585817842,Clothing,0
P05694,0.3630098762159187,0.5006225117275381,0.5128283276618206,0.02642671467254383,Furniture,3
P77292,0.7591941545844101,0.10414011691007358,0.2855248362115831,0.09503741064643065,Furniture,3
P23783,0.5349644181888716,0.4394499099108799,0.36411784043735285,0.2593421591996637,Electronics,1
P09646,0.6110391788497925,0.21428998780290343,0.4391446885849548,0.2369070330832945,Toys,4
P59174,0.6730094117927833,0.4320344755979682,0.36645606345266807,0.030951650784617923,Electronics,1
P79181,0.2700775558623679,0.6484005721008289,0.3972443521453272,0.449703226979271,Furniture,3
P83088,0.2532495599341841,0.3841338909432083,0.34408494504948545,0.14210121680156806,Toys,4
P17303,0.609752385840713,0.352687510515387,0.34049641473111475,0.24098473948649618,Toys,4
P78931,0.9999999999999999,0.6668441674303373,0.8148941342313881,1.0,Furniture,3
P04777,0.43962557271884684,0.535340409568826,0.3828850376837131,0.09749069010545046,Food,2
P23438,0.31162770858672767,0.28040959743801414,0.6422879709977067,0.08668480242172309,Electronics,1
P10652,0.6712799448870675,0.7472850269951853,0.3406499497506145,0.07693069944468227,Furniture,3
P26320,0.2533534415024842,0.3385333645628451,0.42388728169025414,0.38796252028715994,Clothing,0
P08643,0.560677322784785,0.34580287341444027,0.27797914082062103,0.2971198772515239,Electronics,1
P93695,0.3761909873864957,0.4238200234191473,0.6645745900754253,0.21012551537254162,Electronics,1
P24377,0.21047856948801597,0.39746840123847715,0.5620502274046555,0.0034592821182901708,Food,2
P91207,0.5272697169215074,0.7044322109302624,0.4588643712703814,0.3218464189959322,Food,2
P94074,0.2371668833397493,0.5083273693070246,0.539977684651714,0.18008006365206974,Clothing,0
P97732,0.38413973039703664,0.4014895205382236,0.5621544948996745,0.23599936974460567,Clothing,0
P97181,0.3929726574005006,0.7541723346148086,0.1510591396187561,0.0698307180191199,Furniture,3
P88614,0.5007686702541139,0.4725297555930382,0.4630669472671954,0.2431255538327219,Electronics,1
P56628,0.3403856295158749,0.2690131532600448,0.832520263546648,0.2973482466633604,Toys,4
P93007,0.3112496327781989,0.3278323601165231,0.3345784905988915,0.10398510500030812,Furniture,3
P59611,0.6768115630935687,0.4628063497242511,0.34741091315703954,0.35592223154420877,Electronics,1
P97219,0.37145751460604914,0.3811403278622362,0.18204137659152084,0.45293123447357153,Furniture,3
P55353,0.36060974708168503,0.5873301833161256,0.4889404849897049,0.3628194944379049,Electronics,1
P22039,0.3532750720601647,0.32483548880768953,0.5309371579495499,0.31186794619706776,Food,2
P12061,0.37853462567330015,0.4512886725162913,0.08316213838196138,0.20154024405658233,Toys,4
P40727,0.5045520810204723,0.5014141050505154,0.4815313626667551,0.4027640214393501,Toys,4
P06721,0.34068529657000796,0.38332548793356525,0.25351576593476366,0.45502872294805424,Food,2
P10558,0.6128737646169155,0.25594811440006093,0.6534410459986071,0.07146573467146598,Toys,4
P98741,0.4800185777511919,0.37184580064092543,0.42526153061417754,0.3195508825490475,Clothing,0
P26905,0.5172052058296419,0.708259610304681,0.6139806121144716,0.18813698113215183,Furniture,3
P39848,0.5447819127339475,0.6057217187080192,0.6940326168686828,0.3710291397549184,Electronics,1
P72889,0.38102153111616843,0.5751300960764947,0.5517662864288608,0.2872234004356624,Food,2
P79904,0.228278399668259,0.2420050231338643,0.5720513009120574,0.1884241581588166,Furniture,3
P91084,0.3245695007497264,0.6116679613523053,0.5168845239148393,0.20366220177826533,Clothing,0
P57232,0.45003216673985413,0.38406088484410705,0.5136793148642259,0.35921813616159404,Food,2
P42569,0.2634997498824262,0.2662916685441184,0.32714599878040596,0.23034062253287224,Clothing,0
P05401,0.30357258411291715,0.43090968663232815,0.6116303585532541,0.37835471419780986,Electronics,1
P91047,0.3399673875383067,0.3755818910268812,0.5021333318303951,0.18208881284157583,Clothing,0
P95352,0.37111645095751333,0.47021804686635765,0.3646865170112417,0.0648962620459219,Food,2
P37480,0.40199393519377424,0.36993835781324913,0.5677006559513446,0.5310879627845887,Food,2
P63512,0.2241933526971915,0.3505588991038559,0.5028169583641178,0.12027336886442186,Food,2
P66961,0.5751277801994122,0.31418489983772063,0.22804642754488397,0.10695447710256706,Clothing,0
P23651,0.2036047789695204,0.611373208640884,0.6727026153413899,0.22839899686828377,Electronics,1
P08894,0.43657643996525114,0.612885631490563,0.3054064640593277,0.17714921069351577,Toys,4
P48300,0.30892941983654587,0.4418940940675286,0.5419211064516024,0.13763478932879145,Food,2
P96901,0.4721412492278612,0.4837636596272982,0.507586899258655,0.049196045505465726,Clothing,0
P92501,0.44381928321752256,0.5787848041733824,0.3861665346320926,0.4531602766196234,Electronics,1
P74468,0.42022204861475887,0.30776194751972286,0.47347206698799327,0.7604514978645234,Food,2
P76173,0.24279311124754638,0.3480257918003252,0.5954896345867535,0.32406741775732995,Toys,4
P49688,0.3559606475401866,0.47609561613974033,0.6319939940351502,0.4388784023401389,Electronics,1
P48885,0.2990495321713496,0.472663058166194,0.6273041731468275,0.22985979632644862,Toys,4
P02878,0.4125908821183934,0.40259294628230496,0.3514202540304801,0.4096275841880559,Furniture,3
P38914,0.2823533753407757,0.2898131419156854,0.6937232006497466,0.3043176688628179,Toys,4
P05175,0.5414960186951161,0.6225177244280808,0.367735145655427,0.25309217871533246,Toys,4
P16688,0.4570948799510538,0.6058993788653169,0.5605479930225743,0.24689799380020325,Clothing,0
P04641,0.2705845305204592,0.31835964122400934,0.4426633755688912,0.11906938921490079,Clothing,0
P85005,0.3070355067425731,0.38375574959355174,0.5486048824021441,0.01342020849880968,Furniture,3
P74032,0.6349480349358024,0.30236153127920534,0.6513761404943379,0.1854137574024863,Furniture,3
P25841,0.5664235387602646,0.4909444010184351,0.13081852013239129,0.21182402807491602,Electronics,1
P26917,0.5115320798638712,0.5399382858956898,0.4616384603054874,0.5942343335059082,Food,2
P48280,0.5635444530128015,0.6879217845117179,0.43227195164220233,0.2676590639569766,Toys,4
P91746,0.8090117007745402,0.48708117993560707,0.16617418713539797,0.0847629016052103,Electronics,1
P16961,0.5703455888764298,0.38879289834901176,0.7493570961983507,0.34251958502123725,Toys,4
P77538,0.6764441002099476,0.48547920542043616,0.6171622461762646,0.26289338005787327,Food,2
P32493,0.7387353412827284,0.3405588337620769,0.5833391051304909,0.22762779419674994,Food,2
P73495,0.3712010886304475,0.331367139720934,0.517486636911076,0.08859281052304936,Food,2
P09248,0.23016236397905587,0.27839859846424875,0.5566033616837965,0.3898022069316333,Clothing,0
P30603,0.21325776285146555,0.48506817405394537,0.4796793379594595,0.29374316572747167,Food,2
P47200,0.3575824208750764,0.3585587629648974,0.5919881152531116,0.26741515657652937,Electronics,1
P50554,0.47520648633664603,0.508672545435201,0.4263638229111934,0.25002577094060324,Toys,4
P68926,0.441927198181522,0.5064584780734469,0.5408941734139341,0.25053288054375306,Clothing,0
P94392,0.41333708857784324,0.22971673829500316,0.8787495825821031,0.20646284147260954,Furniture,3
P89584,0.4628801432020478,0.431435648122826,0.20090525031965997,0.24006516119432147,Toys,4
P47810,0.382290843158152,0.406846309265562,0.6932681845411656,0.4334701515433447,Electronics,1
P01563,0.36874468353901474,0.20342440817800866,0.35756867888855126,0.25561147359510517,Furniture,3
P98925,0.9999999999999999,0.3411794228078442,0.23929205750057225,1.0,Toys,4
P59029,0.3081323805971921,0.21619529048977731,0.6469201237704529,0.30592258545144846,Food,2
P61663,0.4598095477920923,0.28036902889595033,0.1903224114710008,0.16753746474332926,Clothing,0
P78690,0.7987940775889147,0.5214167725637606,0.3279720805571443,0.31391278914392823,Electronics,1
P23996,0.3120258287448571,0.22579800552443247,0.6815968968897473,0.19089903815689074,Clothing,0
P96212,0.5014138208022072,0.36963925766157857,0.1399896284417792,0.3286983570073481,Toys,4
P47333,0.36195099925226426,0.7088721654300693,0.21542282815173974,0.037853488137243506,Food,2
P73918,0.3232190581164862,0.5625263879607888,0.6108780655600611,0.10943881928168782,Toys,4
P06071,0.32980469957508174,0.47551381677509197,0.6240213762083434,0.035475526400277464,Electronics,1
P41534,0.6532258618377498,0.2720286296296967,0.4195816199739887,0.26289338005787327,Food,2
P53158,0.18291134260888456,0.16599727338483283,0.2576523643084371,0.11630344207050661,Toys,4
P13505,0.6039743543857873,0.3699129600003281,0.3105875417225011,0.5003363382954156,Food,2
P20712,0.2944347566152438,0.39679861705283775,0.4263110833196281,0.18582747083129442,Electronics,1
P87155,0.8047833567637003,0.6537117623041897,0.5286121393487014,0.3939765096134716,Food,2
P65584,0.513842883953525,0.6323810556964077,0.6778168795379492,0.3236375919180743,Furniture,3
P98287,0.4378053409551808,0.17945934022001722,0.40475090999923274,0.3033824709075502,Clothing,0
P19958,0.37728766372718026,0.38152615333692774,0.5432880469200719,0.16763361887584657,Clothing,0
P35335,0.5830782254440164,0.8224519933899439,0.2626919044200513,0.22725911875415544,Toys,4
P93750,0.5020907567042903,0.2974745115411726,0.538985396136429,0.22480211552614696,Electronics,1
P44834,0.5159933138603804,0.444813645783955,0.21422043275934355,0.2654215014797299,Toys,4
P96387,0.26269544921168947,0.39958704778992654,0.5233285722518649,0.012681401855538668,Electronics,1
P80518,0.5964259587982776,0.591080063839457,0.32312394143951173,0.23924406837426104,Electronics,1
P17722,0.4511330086990678,0.4694718576689339,0.5074494475626512,0.20408652172623798,Food,2
P14338,0.5253036333179897,0.48368621344189366,0.5388623022874378,0.2438148132507246,Clothing,0
P93346,0.5645689153895584,0.2628766310727742,0.5496880541148117,0.3496541761012157,Toys,4
P55280,0.2989382786082541,0.30461942008420173,0.3045986532689457,0.4992166652616926,Food,2
P47504,0.517738666098285,0.6675628726547114,0.3219600539556354,0.4198255289232682,Electronics,1
P38839,0.5911512015671474,0.6443270441232457,0.3148155951986423,0.2406764137201033,Food,2
P10669,0.6615144630953003,0.6346110962016216,0.2519645276386941,0.13243877206814278,Electronics,1
P77064,0.2301243649170693,0.5400976042189402,0.3875909700712416,0.27277327202958873,Food,2
P38364,0.35843059878028594,0.5082682668334937,0.4949414755685195,0.24433261382938543,Clothing,0
P00681,0.5272018028440048,0.004085402653829631,0.4971453935890033,0.4506700527357481,Toys,4
P19391,0.6575514900633214,0.5514624777656293,0.21122156665901118,0.1337232247800624,Toys,4
P75321,0.37018117483934326,0.5867716295159591,0.4841760339295492,0.2569662130565927,Toys,4
P29619,0.8211031259854682,0.37258638655636717,0.5636562564830992,0.30515028404636185,Electronics,1
P66559,0.45989198943502135,0.27765839021719535,0.5452349219594846,0.288542420487007,Electronics,1
P27581,0.524329409429584,0.29810973272266816,0.683966042233326,0.3496332087969278,Electronics,1
P81280,0.46095247337025685,0.2883531752457137,0.5444858028469197,0.27604233545662343,Clothing,0
P49692,0.40384888675596686,0.3190919985736776,0.5138637857791823,0.3224687516114793,Clothing,0
P27128,0.3630235648479593,0.47679587514990035,0.5284046437629476,0.13510807441735512,Electronics,1
P21785,0.4728905309700438,0.42583565700126164,0.47026685209758545,0.2698083316497568,Clothing,0
P34299,0.6194010489157666,0.5116823776815986,0.5859492687149223,0.1444059131319025,Furniture,3
P09741,0.18876350513935894,0.6395652564541346,0.5170555154086158,0.2618925608827722,Food,2
P33158,0.599146651466252,0.5837759163453242,0.6170874798286462,0.08133648107992315,Food,2
P90019,0.4021378398355024,0.42708009381715567,0.7497221172241463,0.5266638069735019,Clothing,0
P11004,0.2975373914363729,0.7261738299151178,0.6760538725271599,0.3536312293820366,Furniture,3
P93828,0.47889105118995384,0.523382410493345,0.348067994439986,0.2717330483046419,Clothing,0
P56337,0.5347054888828714,0.3944501373728793,0.4299236332084173,0.1614774522686532,Toys,4
P81061,0.3078739035952427,0.45900973847501886,0.6577652159662766,0.25519609455953673,Food,2
P86075,0.3874717185286436,0.5782487145284899,0.1600095076106609,0.2959320371779009,Electronics,1
P97144,0.5446438926751938,0.6555009822420507,0.34509548159815906,0.04586838540089236,Toys,4
P80113,0.42736815211889545,0.31602030562900896,0.6713187598477935,0.1358817134137682,Electronics,1
P49459,0.3425477205868349,0.5352072133435294,0.768927943594464,0.41671039211529753,Furniture,3
P97167,0.6166927570483298,0.40644215936036127,0.6298536777218771,0.0068714419892593305,Electronics,1
P79916,0.6449940784465731,0.4566630084233684,0.3088051653526776,0.13583751011284972,Electronics,1
P07790,0.6074923393977575,0.34114217592107726,0.507586899258655,0.2889253307959223,Clothing,0
P26617,0.7094334918538703,0.41392125286974046,0.3808068305617804,0.19302228159459295,Clothing,0
P73785,0.41280939013093626,0.6794758843883165,0.46343738303617915,0.14064653547206152,Food,2
P49988,0.39635608269094497,0.7370311408426894,0.452136853021932,0.1833984182899381,Furniture,3
P76297,0.3530928382953221,0.12798411887017555,0.6123381532445994,0.379004273630217,Food,2
P31769,0.6882117411470892,0.5424068655870173,0.4688114017930306,0.31373039529234303,Food,2
P73829,0.3872939870068265,0.5917996850625155,0.3067522308243273,0.26289338005787327,Food,2
P63606,0.5212786371394739,0.47466280231226626,0.08228829358400144,0.14820124905039245,Food,2
P27630,0.4547343506416148,0.5618719375678403,0.4330333615093764,0.494588275990956,Clothing,0
P63635,0.48062735235544674,0.258978478289472,0.274228130284736,0.6350370361199994,Furniture,3
P20579,0.42234027639627275,0.48508976672157494,0.3253239252820182,0.19984730061543288,Clothing,0
P94749,0.5836299035718748,0.2162960787448993,0.46113975077856983,0.12296213862706837,Clothing,0
P64271,0.4416611453777447,0.42388569762634576,0.32596346479766203,0.1423740909780821,Clothing,0
P34897,0.5320839776264968,0.2781940402803531,0.1978272481064157,0.19996141876401757,Furniture,3
P30492,0.49351052247793364,0.3181670344778336,0.3505857299304739,0.14236913592328446,Furniture,3
P08632,0.44518248336128047,0.3147905038592243,0.5982646264500902,0.20772459888271746,Clothing,0
P51182,0.4542412172771652,0.4021204495353575,0.4153447166714923,0.3441449208069923,Electronics,1
P58750,0.4617165052691689,0.5914783654748481,0.41900922451651895,0.4472295977507457,Furniture,3
P52972,0.6562271831337215,0.4853270604632675,0.5629957710389606,0.16057094769916785,Electronics,1
P34626,0.44113450130081794,0.39031485744924393,0.5291034022270237,0.23372098771672623,Toys,4
P50583,0.4596777659953033,0.3794465588503076,0.2864227043880561,0.4016621039105129,Food,2
P28675,0.3500612546673754,0.5097555561912458,0.5062334227418597,0.24553892627484147,Toys,4
P01864,0.48680506213723385,0.4834605429040419,0.31501760538472984,0.377086555802773,Clothing,0
P34738,0.4800029444258643,0.16379269810811778,0.44234083663427753,0.277207539748204,Food,2
P18276,0.22702625605347063,0.48279482977229177,0.09930087130460355,0.537401547701626,Food,2
P17503,0.37158945906664403,0.5988786346806811,0.5311400494958305,0.2677136451464324,Furniture,3
P00935,0.34220073129217715,0.5427911165976583,0.6166507489700302,0.20343573553103425,Toys,4
P62014,0.5933577692500064,0.21926831961032134,0.35318970579481773,0.281529480335421,Clothing,0
P58252,0.2701949598826535,0.5188676827935964,0.5645604422039883,0.13112648756282658,Food,2
P58317,0.509684023328306,0.39851323826349616,0.33954198089871307,0.4820874336332484,Furniture,3
P64942,0.24698546465212837,0.6169557040876452,0.4356690712421068,0.08137523770244946,Food,2
P96543,0.2934724616751736,0.42388569762634576,0.4928754949633417,0.05807139236946035,Clothing,0
P32479,0.4064573038313059,0.17761158814403633,0.5013658289016305,0.22408628091724558,Clothing,0
P19101,0.3792356355934845,0.12940460296012926,0.5093524358629766,0.4867141909263627,Electronics,1
P43710,0.35100065543368875,0.6553475104586796,0.395087683269948,0.10030560915150413,Toys,4
P61884,0.5886459067501021,0.17116643739571985,0.6504446226007179,0.20042537634266988,Clothing,0
P58952,0.5319272529455272,0.5013286567655348,0.46739578246407076,0.27772767922608343,Furniture,3
P60784,0.7944875121682408,0.29597282804281105,0.5294317354944186,0.1718608084281488,Clothing,0
P36259,0.8008822233510834,0.25329840917658847,0.5050607194774172,0.12685375593616668,Food,2
P50951,0.4983940685338147,0.4257742068846225,0.555154128850306,0.261966037649347,Toys,4
P93913,0.2993889595502333,0.20856437857403126,0.5902837906304319,0.18616194046212067,Toys,4
P73918,0.5672826777105506,0.42819004382085496,0.3934634654113344,0.33331636672454024,Clothing,0
P21193,0.5439703986496581,0.26149967051094414,0.6666447774952061,0.33792765915605827,Electronics,1
P75649,0.2974706342059388,0.5090437336576925,0.46599521884036293,0.2762011624767557,Furniture,3
P09576,0.36776671002510847,0.548520192553327,0.7440753297200494,0.08394819019493513,Clothing,0
P87122,0.4628801432020478,0.4349015860184477,0.532835259671736,0.43198543446079873,Toys,4
P19446,0.5210172884252976,0.2756576900591269,0.44131846442548595,0.36259059563031254,Clothing,0
P99899,0.22931288720087062,0.353415858666147,0.9314577902686707,0.33978186655828735,Toys,4
P34230,0.5391596561295429,0.2754517051939234,0.5870813374248155,0.5919420147443399,Clothing,0
P44418,0.5603712281260188,0.38832260592421947,0.36078966691905834,0.1119988322395256,Furniture,3
P47365,0.393038117516696,0.65554331152629,0.36462500033821665,0.02690879162371978,Furniture,3
P13733,0.41549847266780815,0.21364720325984865,0.36661167944984696,0.18598043245707888,Food,2
P02636,0.5488125575883855,0.408636653909153,0.1953784263282695,0.1173860445935914,Electronics,1
P18381,0.9999999999999999,0.49623245668862004,0.4592486004761036,1.0,Clothing,0
P41985,0.3744219601842213,0.3789961495231521,0.5591659309659103,0.2998179036597315,Electronics,1
P86986,0.4570196188344634,0.39158270334402406,0.23518031436449652,0.2104207191686918,Furniture,3
P31869,0.4542412172771652,0.39457636914950034,0.4779859226713544,0.27052885841687985,Electronics,1
P12779,0.7658931660942593,0.39784507909523953,0.38542643291854156,0.3370913192792105,Food,2
P95739,0.6944924364517849,0.4401900517440822,0.17885653140705085,0.30484814503575586,Electronics,1
P63210,0.43850232537168987,0.44653317118254143,0.17879879745316013,0.21329284335458665,Food,2
P28253,0.14990842363399046,0.46084855334749875,0.5780510890401547,0.28021882638534373,Furniture,3
P11796,0.23630102818991525,0.27200928173548355,0.6221324515298177,0.33436631566299146,Toys,4
P95316,0.473413395094141,0.3361598641420205,0.6184316769210135,0.5527681094377808,Clothing,0
P62045,0.27828463926464575,0.20513394763845,0.5526566389604594,0.16371889298761952,Furniture,3
P31763,0.5076761922066766,0.4736089809521646,0.5431375804151589,0.17093389607088866,Clothing,0
P18754,0.5459362575641136,0.4727397764490543,0.2900638422285918,0.10630439739763761,Toys,4
P19899,0.32780884151496137,0.5367046146131248,0.39552459991359273,0.3553415768500265,Toys,4
P94391,0.4412548502933082,0.36705468216110304,0.6431685205177332,0.3225052208295982,Clothing,0
P16203,0.6118886358140392,0.47293302672333387,0.6344892733715801,0.38348453275410255,Food,2
P41353,0.37340304716417305,0.3489689248598506,0.01250793241150901,0.31716907183392595,Toys,4
P86573,0.5048613243218814,0.31214854616949095,0.4670723717976035,0.02604580166550223,Clothing,0
P80856,0.560805449480719,0.36947252603246733,0.6794757625685478,0.2786114311431327,Electronics,1
P80790,0.6331583376654779,0.5967601803167465,0.4812745737172174,0.2775930248246539,Food,2
P54855,0.4358188311767796,0.3783254592936155,0.2704486817290007,0.3415769855747158,Food,2
P43730,0.3282119144234977,0.059791715427358075,0.5255375399038865,0.0062950921496081605,Toys,4
P08084,0.3515126716388334,0.3980212960575481,0.5129504482426429,0.30633613779145424,Toys,4
P85541,0.3678263077521269,0.4723410361899408,0.4569602691093725,0.40755095067313346,Toys,4
P20368,0.41696457445941054,0.33965965707563145,0.43152186359887973,0.3878043741587858,Electronics,1
P32485,0.360378619375708,0.7192819838623993,0.5326279297736772,0.3846334491750763,Furniture,3
P17464,0.275005005185013,0.5266391900039579,0.47256603821682897,0.2724954545851586,Food,2
P17174,0.33391722107334565,0.4447117379855217,0.541900630803002,0.3147244568290454,Furniture,3
P68201,0.48626736513877195,0.3657883958099783,0.6556829499781649,0.22144077272370039,Electronics,1
P38205,0.5026695085400191,0.1510863994413938,0.1582447518266823,0.0971414005114905,Toys,4
P27330,0.43407867937588607,0.5598629805747716,0.38386038635924613,0.04782163676738682,Food,2
P29681,0.2909276655722534,0.38326556322967115,0.4182078645880517,0.19415092600607375,Toys,4
P46765,0.3544185336534237,0.461195225234089,0.4133974267155433,0.31213764070975786,Electronics,1
P80633,0.4737218551615069,0.6192500501921117,0.5068406955844712,0.23586490695246234,Furniture,3
P80294,0.668704280938773,0.4394499099108799,0.652403888851721,0.28925327329068556,Electronics,1
P94038,0.20419713497401798,0.7166770627734311,0.6573565616975152,0.2423703225542884,Clothing,0
P45854,0.6224186705393235,0.4731870384062829,0.5662764500714577,0.14757884291776396,Furniture,3
P91577,0.4528344698330717,0.6277181433358325,0.4296468093408182,0.26616200799964923,Food,2
P40696,0.5056706185716716,0.3446474341571943,0.46599521884036293,0.14997562791685598,Furniture,3
P26831,0.49048391064426405,0.4153641332660305,0.09298765189614622,0.09855319883158194,Furniture,3
P28616,0.31567229602400637,0.2544172690424887,0.37041813483424646,0.13506443722497657,Clothing,0
P16543,0.3687214106101342,0.4450993886065332,0.38688311973537465,0.10632573015729477,Food,2
P70204,0.3858717938158185,0.6931898797415824,0.5483881810475738,0.4614587807611812,Clothing,0
P19650,0.5033832756856381,0.2634849079288283,0.6062916147656789,0.3288444581448782,Clothing,0
P85908,0.37602580395028234,0.5134983755140574,0.3295200989498014,0.15639250776788083,Electronics,1
P27708,0.47550315161063883,0.2547031576049593,0.25144647029836226,0.28221544676708193,Electronics,1
P23121,0.2612595514525177,0.3924047456657079,0.4487652190475521,0.17944297042588478,Clothing,0
P91452,0.4552921542771376,0.3575637994397486,0.34568490321555195,0.29867209037905923,Clothing,0
P35344,0.6877888373335227,0.4613256737229043,0.4571292465291119,0.029634593686021084,Furniture,3
P62348,0.44534037751010164,0.549965339495706,0.42884863586960537,0.06882880099265395,Furniture,3
P04216,0.452715368564734,0.4319321325168132,0.3098488295640333,0.2609856101627501,Furniture,3
P83201,0.5511748036937848,0.534489558719296,0.313239943190959,0.44002047944338263,Furniture,3
P19228,0.30534366147012787,0.20408830897100555,0.6687846574779414,0.3262933617140116,Toys,4
P70288,0.45003216673985413,0.704096379538113,0.5548002500642292,0.23769729821290558,Food,2
P77219,0.29141838014138893,0.2904401598164932,0.5444891516400822,0.04173874774804799,Toys,4
P73856,0.4257704717086649,0.31269168488252297,0.542167794019459,0.18556189683407476,Toys,4
P05188,0.4542412172771652,0.5528353661710254,0.5601258047326645,0.2144330305708503,Electronics,1
P41391,0.31013128908094095,0.4829673183501043,0.4045728524358922,0.1753960147324991,Food,2
P28890,0.2667663672491969,0.524217560074016,0.5924168206114253,0.5433057529904115,Clothing,0
P73023,0.4542412172771652,0.5812437393696139,0.241350612063143,0.15228802951035117,Electronics,1
P77465,0.48384461933565287,0.4470115336656938,0.5223123955228349,0.027113699181251744,Clothing,0
P87854,0.4700420399236485,0.689884295794867,0.5062780947931966,0.5746591745314222,Toys,4
P34642,0.37331886931389097,0.29692420283266285,0.47126926390071433,0.25002577094060324,Toys,4
P13528,0.4328178516772681,0.3125772687881502,0.23684683134358187,0.24826761706825917,Food,2
P52685,0.5440045255287748,0.5536564666917972,0.26794569579394195,0.45354527348192575,Toys,4
P02078,0.4272120087511263,0.26344822848771887,0.6229394727188516,0.41954856019048475,Food,2
P78046,0.49221002619973553,0.17542446040118798,0.3931571034013257,0.06279195213003089,Electronics,1
P68880,0.4437336678910295,0.5904731619806514,0.6567129931525857,0.20153678323753801,Food,2
P77908,0.3075889379815989,0.4153954649753124,0.6530362718616985,0.5209417889616799,Food,2
P14840,0.5742352821914525,0.4394499099108799,0.5785788875691377,0.12299888079298034,Electronics,1
P81831,0.49721800243237396,0.3308173556565233,0.392196660648335,0.07618145308902244,Toys,4
P45146,0.5874885495000711,0.4828403901052491,0.1340572302422034,0.3396183587004737,Toys,4
P64236,0.5850410236681018,0.4310460213803172,0.4733215510941231,0.5235363063099918,Furniture,3
P37891,0.5309418739606054,0.7308146451160576,0.7369017552163738,0.2366437051765359,Food,2
P42243,0.46217173015232665,0.37185220760900006,1.0,0.26289338005787327,Food,2
P32294,0.30667018248983946,0.5150850147627842,0.5929425738327133,0.031964086608073185,Clothing,0
P59188,0.575314891768941,0.7260725587678462,0.6718164099389653,0.24529345171689546,Furniture,3
P61624,0.45003216673985413,0.366759763688908,0.39602824537627074,0.47084947078618433,Food,2
P30738,0.49893764415436925,0.40067047097741376,0.26788954914202695,0.3610389871366671,Clothing,0
P55982,0.10600460459490929,0.31632181794762165,0.46599521884036293,0.3969143321868695,Furniture,3
P65988,0.4176485134653546,0.3585695565125728,0.6160465356388091,0.27071483801962914,Furniture,3
P82370,0.4038620972220163,0.5037546331635154,0.5393938789049553,0.37621685740262106,Toys,4
P28343,0.5737100806543828,0.3423712765267553,0.6304485027007845,0.1304897913369522,Clothing,0
P88194,0.17182975536803746,0.3676646348264531,0.5146869220402129,0.25002577094060324,Toys,4
P72227,0.5423310244021522,0.19815331273956877,0.41219324840431004,0.3169657985685933,Furniture,3
P62843,0.6874178184218329,0.6598172415560651,0.3010176076665388,0.5672670217637409,Furniture,3
P66675,0.27810776462997433,0.11627977691509575,0.4889404849897049,0.4307043386979446,Electronics,1
P10818,0.5619286789947068,0.43572597882633984,0.44781429204604956,0.28735905753388036,Toys,4
P84867,0.7630790289605709,0.5006349337266087,0.47398328401483764,0.4376680558889823,Furniture,3
P75725,0.5014258049521041,0.5147068168391112,0.2970021095603396,0.2438148132507246,Clothing,0
P90356,0.36896669362807644,0.3645803033402588,0.40156323900182167,0.6769198251332939,Food,2
P48404,0.314826384581375,0.23610035252536155,0.06471173053555629,0.40630501431551697,Furniture,3
P68738,0.3902319144154607,0.35082655530836737,0.4894301325317832,0.23256647194890662,Toys,4
P39582,0.6936133282578822,0.6432727170312735,0.6718471003464006,0.38285187211851707,Toys,4
P05185,0.5007988877556223,0.35261286944923814,0.5479865011574241,0.45988864995486356,Clothing,0
P77317,0.3425905923854658,0.28952345126507606,0.453108038452174,0.05530602067794152,Food,2
