Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Product_Label,Cluster
P46843,0.5248078255203512,0.658485068889207,0.7136624303594744,0.1652214735767821,Furniture,3,4
P66910,0.4562957272366899,0.4817704332553831,0.65208619347436,0.0245020688656461,Furniture,3,4
P63739,0.4113190087770174,0.3179864936703527,0.5981725971404677,0.1850421598897497,Furniture,3,4
P82622,0.2769044349216185,0.2810321823095743,0.4383477297783947,0.1854498270010381,Toys,4,2
P43850,1.0,0.521285530943857,0.6941548679534053,1.0,Furniture,3,4
P02278,0.517133787374536,0.4471304179471213,0.5041367393822679,0.0933527869459937,Electronics,1,3
P55152,0.4146305471293858,0.4198621392225152,0.6064105983044386,0.3839554257958494,Electronics,1,3
P14499,0.3817750732867656,0.4474562291684222,0.6543758029972405,0.3698190058951341,Electronics,1,3
P71989,0.6225270640304397,0.3956170463935775,0.3303735537431487,0.279657584209726,Clothing,0,1
P99987,0.5113692863569583,0.4553720888150775,0.5757702351924058,0.1211798451773746,Clothing,0,1
P49676,0.5737936399550233,0.5741204183039511,0.4761733564474096,0.3500012252063751,Clothing,0,1
P38593,0.5100866794329062,0.2446805137390649,0.6980110187078264,0.389686235932157,Toys,4,2
P77606,0.6381670205717079,0.3912416528411908,0.3997006512799414,0.2107774600657048,Toys,4,2
P78210,0.4891118936670589,0.3619141923348782,0.6163135516050968,0.539171824513939,Toys,4,2
P10793,0.4531216599307101,0.529641564583748,0.5611945231248088,0.1483418172133587,Clothing,0,1
P58782,0.6707571331366309,0.4712596742220852,0.5729537907187018,0.2628933800578732,Food,2,0
P49890,0.1712147593167581,0.4651471636858502,0.3867931261733965,0.2211433263661677,Toys,4,2
P78279,0.3671277191743851,0.4357259788263398,0.4712692639007143,0.2500257709406032,Toys,4,2
P87221,0.3307787499388535,0.573640552558495,0.8275341102917798,0.4232821805973735,Clothing,0,1
P86933,0.4784281403752595,0.3838816421390185,0.4212007651591459,0.3643526999869924,Food,2,0
P48206,0.3372800309294704,0.4196901695414712,0.4831649948067841,0.3477202371253691,Food,2,0
P89923,0.4512955484534002,0.4758400887192961,0.7846963019120716,0.1013130343191836,Toys,4,2
P79206,0.3451297028276385,0.3603761381524658,0.3017871536917832,0.2977929414575868,Food,2,0
P88036,0.3375618773192992,0.7820793557440996,0.2615333113076403,0.0455001877358975,Food,2,0
P10727,0.5329841563173864,0.4374418657481426,0.6147100497775692,0.0980017712506918,Electronics,1,3
P57371,0.4743882567032175,0.2865263919815304,0.4088618266402093,0.2578033911807597,Clothing,0,1
P77065,0.2997342309707502,0.504132592246607,0.3007868923542141,0.2812219271162415,Electronics,1,3
P81212,0.4415039679514528,0.4769924275549438,0.5135341864001929,0.3938690854956326,Clothing,0,1
P85897,0.4268277456307753,0.2725040095664973,0.5013514573579047,0.0816345174381652,Food,2,0
P02770,0.3106687465353795,0.304327091657069,0.4607429563247581,0.390846113592765,Furniture,3,4
P83919,0.4716912502516263,0.4046057427646899,0.3268571955557791,0.333932851318671,Food,2,0
P99934,0.535344764710608,0.5515471743561309,0.57489912978874,0.2325016585817842,Clothing,0,1
P05694,0.3630098762159187,0.5006225117275381,0.5128283276618206,0.0264267146725438,Furniture,3,4
P77292,0.7591941545844101,0.1041401169100735,0.2855248362115831,0.0950374106464306,Furniture,3,4
P23783,0.5349644181888716,0.4394499099108799,0.3641178404373528,0.2593421591996637,Electronics,1,3
P09646,0.6110391788497925,0.2142899878029034,0.4391446885849548,0.2369070330832945,Toys,4,2
P59174,0.6730094117927833,0.4320344755979682,0.366456063452668,0.0309516507846179,Electronics,1,3
P79181,0.2700775558623679,0.6484005721008289,0.3972443521453272,0.449703226979271,Furniture,3,4
P83088,0.2532495599341841,0.3841338909432083,0.3440849450494854,0.142101216801568,Toys,4,2
P17303,0.609752385840713,0.352687510515387,0.3404964147311147,0.2409847394864961,Toys,4,2
P78931,1.0,0.6668441674303373,0.8148941342313881,1.0,Furniture,3,4
P04777,0.4396255727188468,0.535340409568826,0.3828850376837131,0.0974906901054504,Food,2,0
P23438,0.3116277085867276,0.2804095974380141,0.6422879709977067,0.086684802421723,Electronics,1,3
P10652,0.6712799448870675,0.7472850269951853,0.3406499497506145,0.0769306994446822,Furniture,3,4
P26320,0.2533534415024842,0.3385333645628451,0.4238872816902541,0.3879625202871599,Clothing,0,1
P08643,0.560677322784785,0.3458028734144402,0.277979140820621,0.2971198772515239,Electronics,1,3
P93695,0.3761909873864957,0.4238200234191473,0.6645745900754253,0.2101255153725416,Electronics,1,3
P24377,0.2104785694880159,0.3974684012384771,0.5620502274046555,0.0034592821182901,Food,2,0
P91207,0.5272697169215074,0.7044322109302624,0.4588643712703814,0.3218464189959322,Food,2,0
P94074,0.2371668833397493,0.5083273693070246,0.539977684651714,0.1800800636520697,Clothing,0,1
P97732,0.3841397303970366,0.4014895205382236,0.5621544948996745,0.2359993697446056,Clothing,0,1
P97181,0.3929726574005006,0.7541723346148086,0.1510591396187561,0.0698307180191199,Furniture,3,4
P88614,0.5007686702541139,0.4725297555930382,0.4630669472671954,0.2431255538327219,Electronics,1,3
P56628,0.3403856295158749,0.2690131532600448,0.832520263546648,0.2973482466633604,Toys,4,2
P93007,0.3112496327781989,0.3278323601165231,0.3345784905988915,0.1039851050003081,Furniture,3,4
P59611,0.6768115630935687,0.4628063497242511,0.3474109131570395,0.3559222315442087,Electronics,1,3
P97219,0.3714575146060491,0.3811403278622362,0.1820413765915208,0.4529312344735715,Furniture,3,4
P55353,0.360609747081685,0.5873301833161256,0.4889404849897049,0.3628194944379049,Electronics,1,3
P22039,0.3532750720601647,0.3248354888076895,0.5309371579495499,0.3118679461970677,Food,2,0
P12061,0.3785346256733001,0.4512886725162913,0.0831621383819613,0.2015402440565823,Toys,4,2
P40727,0.5045520810204723,0.5014141050505154,0.4815313626667551,0.4027640214393501,Toys,4,2
P06721,0.3406852965700079,0.3833254879335652,0.2535157659347636,0.4550287229480542,Food,2,0
P10558,0.6128737646169155,0.2559481144000609,0.6534410459986071,0.0714657346714659,Toys,4,2
P98741,0.4800185777511919,0.3718458006409254,0.4252615306141775,0.3195508825490475,Clothing,0,1
P26905,0.5172052058296419,0.708259610304681,0.6139806121144716,0.1881369811321518,Furniture,3,4
P39848,0.5447819127339475,0.6057217187080192,0.6940326168686828,0.3710291397549184,Electronics,1,3
P72889,0.3810215311161684,0.5751300960764947,0.5517662864288608,0.2872234004356624,Food,2,0
P79904,0.228278399668259,0.2420050231338643,0.5720513009120574,0.1884241581588166,Furniture,3,4
P91084,0.3245695007497264,0.6116679613523053,0.5168845239148393,0.2036622017782653,Clothing,0,1
P57232,0.4500321667398541,0.384060884844107,0.5136793148642259,0.359218136161594,Food,2,0
P42569,0.2634997498824262,0.2662916685441184,0.3271459987804059,0.2303406225328722,Clothing,0,1
P05401,0.3035725841129171,0.4309096866323281,0.6116303585532541,0.3783547141978098,Electronics,1,3
P91047,0.3399673875383067,0.3755818910268812,0.5021333318303951,0.1820888128415758,Clothing,0,1
P95352,0.3711164509575133,0.4702180468663576,0.3646865170112417,0.0648962620459219,Food,2,0
P37480,0.4019939351937742,0.3699383578132491,0.5677006559513446,0.5310879627845887,Food,2,0
P63512,0.2241933526971915,0.3505588991038559,0.5028169583641178,0.1202733688644218,Food,2,0
P66961,0.5751277801994122,0.3141848998377206,0.2280464275448839,0.106954477102567,Clothing,0,1
P23651,0.2036047789695204,0.611373208640884,0.6727026153413899,0.2283989968682837,Electronics,1,3
P08894,0.4365764399652511,0.612885631490563,0.3054064640593277,0.1771492106935157,Toys,4,2
P48300,0.3089294198365458,0.4418940940675286,0.5419211064516024,0.1376347893287914,Food,2,0
P96901,0.4721412492278612,0.4837636596272982,0.507586899258655,0.0491960455054657,Clothing,0,1
P92501,0.4438192832175225,0.5787848041733824,0.3861665346320926,0.4531602766196234,Electronics,1,3
P74468,0.4202220486147588,0.3077619475197228,0.4734720669879932,0.7604514978645234,Food,2,0
P76173,0.2427931112475463,0.3480257918003252,0.5954896345867535,0.3240674177573299,Toys,4,2
P49688,0.3559606475401866,0.4760956161397403,0.6319939940351502,0.4388784023401389,Electronics,1,3
P48885,0.2990495321713496,0.472663058166194,0.6273041731468275,0.2298597963264486,Toys,4,2
P02878,0.4125908821183934,0.4025929462823049,0.3514202540304801,0.4096275841880559,Furniture,3,4
P38914,0.2823533753407757,0.2898131419156854,0.6937232006497466,0.3043176688628179,Toys,4,2
P05175,0.5414960186951161,0.6225177244280808,0.367735145655427,0.2530921787153324,Toys,4,2
P16688,0.4570948799510538,0.6058993788653169,0.5605479930225743,0.2468979938002032,Clothing,0,1
P04641,0.2705845305204592,0.3183596412240093,0.4426633755688912,0.1190693892149007,Clothing,0,1
P85005,0.3070355067425731,0.3837557495935517,0.5486048824021441,0.0134202084988096,Furniture,3,4
P74032,0.6349480349358024,0.3023615312792053,0.6513761404943379,0.1854137574024863,Furniture,3,4
P25841,0.5664235387602646,0.4909444010184351,0.1308185201323912,0.211824028074916,Electronics,1,3
P26917,0.5115320798638712,0.5399382858956898,0.4616384603054874,0.5942343335059082,Food,2,0
P48280,0.5635444530128015,0.6879217845117179,0.4322719516422023,0.2676590639569766,Toys,4,2
P91746,0.8090117007745402,0.487081179935607,0.1661741871353979,0.0847629016052103,Electronics,1,3
P16961,0.5703455888764298,0.3887928983490117,0.7493570961983507,0.3425195850212372,Toys,4,2
P77538,0.6764441002099476,0.4854792054204361,0.6171622461762646,0.2628933800578732,Food,2,0
P32493,0.7387353412827284,0.3405588337620769,0.5833391051304909,0.2276277941967499,Food,2,0
P73495,0.3712010886304475,0.331367139720934,0.517486636911076,0.0885928105230493,Food,2,0
P09248,0.2301623639790558,0.2783985984642487,0.5566033616837965,0.3898022069316333,Clothing,0,1
P30603,0.2132577628514655,0.4850681740539453,0.4796793379594595,0.2937431657274716,Food,2,0
P47200,0.3575824208750764,0.3585587629648974,0.5919881152531116,0.2674151565765293,Electronics,1,3
P50554,0.475206486336646,0.508672545435201,0.4263638229111934,0.2500257709406032,Toys,4,2
P68926,0.441927198181522,0.5064584780734469,0.5408941734139341,0.250532880543753,Clothing,0,1
P94392,0.4133370885778432,0.2297167382950031,0.8787495825821031,0.2064628414726095,Furniture,3,4
P89584,0.4628801432020478,0.431435648122826,0.2009052503196599,0.2400651611943214,Toys,4,2
P47810,0.382290843158152,0.406846309265562,0.6932681845411656,0.4334701515433447,Electronics,1,3
P01563,0.3687446835390147,0.2034244081780086,0.3575686788885512,0.2556114735951051,Furniture,3,4
P98925,1.0,0.3411794228078442,0.2392920575005722,1.0,Toys,4,2
P59029,0.3081323805971921,0.2161952904897773,0.6469201237704529,0.3059225854514484,Food,2,0
P61663,0.4598095477920923,0.2803690288959503,0.1903224114710008,0.1675374647433292,Clothing,0,1
P78690,0.7987940775889147,0.5214167725637606,0.3279720805571443,0.3139127891439282,Electronics,1,3
P23996,0.3120258287448571,0.2257980055244324,0.6815968968897473,0.1908990381568907,Clothing,0,1
P96212,0.5014138208022072,0.3696392576615785,0.1399896284417792,0.3286983570073481,Toys,4,2
P47333,0.3619509992522642,0.7088721654300693,0.2154228281517397,0.0378534881372435,Food,2,0
P73918,0.3232190581164862,0.5625263879607888,0.6108780655600611,0.1094388192816878,Toys,4,2
P06071,0.3298046995750817,0.4755138167750919,0.6240213762083434,0.0354755264002774,Electronics,1,3
P41534,0.6532258618377498,0.2720286296296967,0.4195816199739887,0.2628933800578732,Food,2,0
P53158,0.1829113426088845,0.1659972733848328,0.2576523643084371,0.1163034420705066,Toys,4,2
P13505,0.6039743543857873,0.3699129600003281,0.3105875417225011,0.5003363382954156,Food,2,0
P20712,0.2944347566152438,0.3967986170528377,0.4263110833196281,0.1858274708312944,Electronics,1,3
P87155,0.8047833567637003,0.6537117623041897,0.5286121393487014,0.3939765096134716,Food,2,0
P65584,0.513842883953525,0.6323810556964077,0.6778168795379492,0.3236375919180743,Furniture,3,4
P98287,0.4378053409551808,0.1794593402200172,0.4047509099992327,0.3033824709075502,Clothing,0,1
P19958,0.3772876637271802,0.3815261533369277,0.5432880469200719,0.1676336188758465,Clothing,0,1
P35335,0.5830782254440164,0.8224519933899439,0.2626919044200513,0.2272591187541554,Toys,4,2
P93750,0.5020907567042903,0.2974745115411726,0.538985396136429,0.2248021155261469,Electronics,1,3
P44834,0.5159933138603804,0.444813645783955,0.2142204327593435,0.2654215014797299,Toys,4,2
P96387,0.2626954492116894,0.3995870477899265,0.5233285722518649,0.0126814018555386,Electronics,1,3
P80518,0.5964259587982776,0.591080063839457,0.3231239414395117,0.239244068374261,Electronics,1,3
P17722,0.4511330086990678,0.4694718576689339,0.5074494475626512,0.2040865217262379,Food,2,0
P14338,0.5253036333179897,0.4836862134418936,0.5388623022874378,0.2438148132507246,Clothing,0,1
P93346,0.5645689153895584,0.2628766310727742,0.5496880541148117,0.3496541761012157,Toys,4,2
P55280,0.2989382786082541,0.3046194200842017,0.3045986532689457,0.4992166652616926,Food,2,0
P47504,0.517738666098285,0.6675628726547114,0.3219600539556354,0.4198255289232682,Electronics,1,3
P38839,0.5911512015671474,0.6443270441232457,0.3148155951986423,0.2406764137201033,Food,2,0
P10669,0.6615144630953003,0.6346110962016216,0.2519645276386941,0.1324387720681427,Electronics,1,3
P77064,0.2301243649170693,0.5400976042189402,0.3875909700712416,0.2727732720295887,Food,2,0
P38364,0.3584305987802859,0.5082682668334937,0.4949414755685195,0.2443326138293854,Clothing,0,1
P00681,0.5272018028440048,0.0040854026538296,0.4971453935890033,0.4506700527357481,Toys,4,2
P19391,0.6575514900633214,0.5514624777656293,0.2112215666590111,0.1337232247800624,Toys,4,2
P75321,0.3701811748393432,0.5867716295159591,0.4841760339295492,0.2569662130565927,Toys,4,2
P29619,0.8211031259854682,0.3725863865563671,0.5636562564830992,0.3051502840463618,Electronics,1,3
P66559,0.4598919894350213,0.2776583902171953,0.5452349219594846,0.288542420487007,Electronics,1,3
P27581,0.524329409429584,0.2981097327226681,0.683966042233326,0.3496332087969278,Electronics,1,3
P81280,0.4609524733702568,0.2883531752457137,0.5444858028469197,0.2760423354566234,Clothing,0,1
P49692,0.4038488867559668,0.3190919985736776,0.5138637857791823,0.3224687516114793,Clothing,0,1
P27128,0.3630235648479593,0.4767958751499003,0.5284046437629476,0.1351080744173551,Electronics,1,3
P21785,0.4728905309700438,0.4258356570012616,0.4702668520975854,0.2698083316497568,Clothing,0,1
P34299,0.6194010489157666,0.5116823776815986,0.5859492687149223,0.1444059131319025,Furniture,3,4
P09741,0.1887635051393589,0.6395652564541346,0.5170555154086158,0.2618925608827722,Food,2,0
P33158,0.599146651466252,0.5837759163453242,0.6170874798286462,0.0813364810799231,Food,2,0
P90019,0.4021378398355024,0.4270800938171556,0.7497221172241463,0.5266638069735019,Clothing,0,1
P11004,0.2975373914363729,0.7261738299151178,0.6760538725271599,0.3536312293820366,Furniture,3,4
P93828,0.4788910511899538,0.523382410493345,0.348067994439986,0.2717330483046419,Clothing,0,1
P56337,0.5347054888828714,0.3944501373728793,0.4299236332084173,0.1614774522686532,Toys,4,2
P81061,0.3078739035952427,0.4590097384750188,0.6577652159662766,0.2551960945595367,Food,2,0
P86075,0.3874717185286436,0.5782487145284899,0.1600095076106609,0.2959320371779009,Electronics,1,3
P97144,0.5446438926751938,0.6555009822420507,0.345095481598159,0.0458683854008923,Toys,4,2
P80113,0.4273681521188954,0.3160203056290089,0.6713187598477935,0.1358817134137682,Electronics,1,3
P49459,0.3425477205868349,0.5352072133435294,0.768927943594464,0.4167103921152975,Furniture,3,4
P97167,0.6166927570483298,0.4064421593603612,0.6298536777218771,0.0068714419892593,Electronics,1,3
P79916,0.6449940784465731,0.4566630084233684,0.3088051653526776,0.1358375101128497,Electronics,1,3
P07790,0.6074923393977575,0.3411421759210772,0.507586899258655,0.2889253307959223,Clothing,0,1
P26617,0.7094334918538703,0.4139212528697404,0.3808068305617804,0.1930222815945929,Clothing,0,1
P73785,0.4128093901309362,0.6794758843883165,0.4634373830361791,0.1406465354720615,Food,2,0
P49988,0.3963560826909449,0.7370311408426894,0.452136853021932,0.1833984182899381,Furniture,3,4
P76297,0.3530928382953221,0.1279841188701755,0.6123381532445994,0.379004273630217,Food,2,0
P31769,0.6882117411470892,0.5424068655870173,0.4688114017930306,0.313730395292343,Food,2,0
P73829,0.3872939870068265,0.5917996850625155,0.3067522308243273,0.2628933800578732,Food,2,0
P63606,0.5212786371394739,0.4746628023122662,0.0822882935840014,0.1482012490503924,Food,2,0
P27630,0.4547343506416148,0.5618719375678403,0.4330333615093764,0.494588275990956,Clothing,0,1
P63635,0.4806273523554467,0.258978478289472,0.274228130284736,0.6350370361199994,Furniture,3,4
P20579,0.4223402763962727,0.4850897667215749,0.3253239252820182,0.1998473006154328,Clothing,0,1
P94749,0.5836299035718748,0.2162960787448993,0.4611397507785698,0.1229621386270683,Clothing,0,1
P64271,0.4416611453777447,0.4238856976263457,0.325963464797662,0.1423740909780821,Clothing,0,1
P34897,0.5320839776264968,0.2781940402803531,0.1978272481064157,0.1999614187640175,Furniture,3,4
P30492,0.4935105224779336,0.3181670344778336,0.3505857299304739,0.1423691359232844,Furniture,3,4
P08632,0.4451824833612804,0.3147905038592243,0.5982646264500902,0.2077245988827174,Clothing,0,1
P51182,0.4542412172771652,0.4021204495353575,0.4153447166714923,0.3441449208069923,Electronics,1,3
P58750,0.4617165052691689,0.5914783654748481,0.4190092245165189,0.4472295977507457,Furniture,3,4
P52972,0.6562271831337215,0.4853270604632675,0.5629957710389606,0.1605709476991678,Electronics,1,3
P34626,0.4411345013008179,0.3903148574492439,0.5291034022270237,0.2337209877167262,Toys,4,2
P50583,0.4596777659953033,0.3794465588503076,0.2864227043880561,0.4016621039105129,Food,2,0
P28675,0.3500612546673754,0.5097555561912458,0.5062334227418597,0.2455389262748414,Toys,4,2
P01864,0.4868050621372338,0.4834605429040419,0.3150176053847298,0.377086555802773,Clothing,0,1
P34738,0.4800029444258643,0.1637926981081177,0.4423408366342775,0.277207539748204,Food,2,0
P18276,0.2270262560534706,0.4827948297722917,0.0993008713046035,0.537401547701626,Food,2,0
P17503,0.371589459066644,0.5988786346806811,0.5311400494958305,0.2677136451464324,Furniture,3,4
P00935,0.3422007312921771,0.5427911165976583,0.6166507489700302,0.2034357355310342,Toys,4,2
P62014,0.5933577692500064,0.2192683196103213,0.3531897057948177,0.281529480335421,Clothing,0,1
P58252,0.2701949598826535,0.5188676827935964,0.5645604422039883,0.1311264875628265,Food,2,0
P58317,0.509684023328306,0.3985132382634961,0.339541980898713,0.4820874336332484,Furniture,3,4
P64942,0.2469854646521283,0.6169557040876452,0.4356690712421068,0.0813752377024494,Food,2,0
P96543,0.2934724616751736,0.4238856976263457,0.4928754949633417,0.0580713923694603,Clothing,0,1
P32479,0.4064573038313059,0.1776115881440363,0.5013658289016305,0.2240862809172455,Clothing,0,1
P19101,0.3792356355934845,0.1294046029601292,0.5093524358629766,0.4867141909263627,Electronics,1,3
P43710,0.3510006554336887,0.6553475104586796,0.395087683269948,0.1003056091515041,Toys,4,2
P61884,0.5886459067501021,0.1711664373957198,0.6504446226007179,0.2004253763426698,Clothing,0,1
P58952,0.5319272529455272,0.5013286567655348,0.4673957824640707,0.2777276792260834,Furniture,3,4
P60784,0.7944875121682408,0.295972828042811,0.5294317354944186,0.1718608084281488,Clothing,0,1
P36259,0.8008822233510834,0.2532984091765884,0.5050607194774172,0.1268537559361666,Food,2,0
P50951,0.4983940685338147,0.4257742068846225,0.555154128850306,0.261966037649347,Toys,4,2
P93913,0.2993889595502333,0.2085643785740312,0.5902837906304319,0.1861619404621206,Toys,4,2
P73918,0.5672826777105506,0.4281900438208549,0.3934634654113344,0.3333163667245402,Clothing,0,1
P21193,0.5439703986496581,0.2614996705109441,0.6666447774952061,0.3379276591560582,Electronics,1,3
P75649,0.2974706342059388,0.5090437336576925,0.4659952188403629,0.2762011624767557,Furniture,3,4
P09576,0.3677667100251084,0.548520192553327,0.7440753297200494,0.0839481901949351,Clothing,0,1
P87122,0.4628801432020478,0.4349015860184477,0.532835259671736,0.4319854344607987,Toys,4,2
P19446,0.5210172884252976,0.2756576900591269,0.4413184644254859,0.3625905956303125,Clothing,0,1
P99899,0.2293128872008706,0.353415858666147,0.9314577902686708,0.3397818665582873,Toys,4,2
P34230,0.5391596561295429,0.2754517051939234,0.5870813374248155,0.5919420147443399,Clothing,0,1
P44418,0.5603712281260188,0.3883226059242194,0.3607896669190583,0.1119988322395256,Furniture,3,4
P47365,0.393038117516696,0.65554331152629,0.3646250003382166,0.0269087916237197,Furniture,3,4
P13733,0.4154984726678081,0.2136472032598486,0.3666116794498469,0.1859804324570788,Food,2,0
P02636,0.5488125575883855,0.408636653909153,0.1953784263282695,0.1173860445935914,Electronics,1,3
P18381,1.0,0.49623245668862,0.4592486004761036,1.0,Clothing,0,1
P41985,0.3744219601842213,0.3789961495231521,0.5591659309659103,0.2998179036597315,Electronics,1,3
P86986,0.4570196188344634,0.391582703344024,0.2351803143644965,0.2104207191686918,Furniture,3,4
P31869,0.4542412172771652,0.3945763691495003,0.4779859226713544,0.2705288584168798,Electronics,1,3
P12779,0.7658931660942593,0.3978450790952395,0.3854264329185415,0.3370913192792105,Food,2,0
P95739,0.6944924364517849,0.4401900517440822,0.1788565314070508,0.3048481450357558,Electronics,1,3
P63210,0.4385023253716898,0.4465331711825414,0.1787987974531601,0.2132928433545866,Food,2,0
P28253,0.1499084236339904,0.4608485533474987,0.5780510890401547,0.2802188263853437,Furniture,3,4
P11796,0.2363010281899152,0.2720092817354835,0.6221324515298177,0.3343663156629914,Toys,4,2
P95316,0.473413395094141,0.3361598641420205,0.6184316769210135,0.5527681094377808,Clothing,0,1
P62045,0.2782846392646457,0.20513394763845,0.5526566389604594,0.1637188929876195,Furniture,3,4
P31763,0.5076761922066766,0.4736089809521646,0.5431375804151589,0.1709338960708886,Clothing,0,1
P18754,0.5459362575641136,0.4727397764490543,0.2900638422285918,0.1063043973976376,Toys,4,2
P19899,0.3278088415149613,0.5367046146131248,0.3955245999135927,0.3553415768500265,Toys,4,2
P94391,0.4412548502933082,0.367054682161103,0.6431685205177332,0.3225052208295982,Clothing,0,1
P16203,0.6118886358140392,0.4729330267233338,0.6344892733715801,0.3834845327541025,Food,2,0
P41353,0.373403047164173,0.3489689248598506,0.012507932411509,0.3171690718339259,Toys,4,2
P86573,0.5048613243218814,0.3121485461694909,0.4670723717976035,0.0260458016655022,Clothing,0,1
P80856,0.560805449480719,0.3694725260324673,0.6794757625685478,0.2786114311431327,Electronics,1,3
P80790,0.6331583376654779,0.5967601803167465,0.4812745737172174,0.2775930248246539,Food,2,0
P54855,0.4358188311767796,0.3783254592936155,0.2704486817290007,0.3415769855747158,Food,2,0
P43730,0.3282119144234977,0.059791715427358,0.5255375399038865,0.0062950921496081,Toys,4,2
P08084,0.3515126716388334,0.3980212960575481,0.5129504482426429,0.3063361377914542,Toys,4,2
P85541,0.3678263077521269,0.4723410361899408,0.4569602691093725,0.4075509506731334,Toys,4,2
P20368,0.4169645744594105,0.3396596570756314,0.4315218635988797,0.3878043741587858,Electronics,1,3
P32485,0.360378619375708,0.7192819838623993,0.5326279297736772,0.3846334491750763,Furniture,3,4
P17464,0.275005005185013,0.5266391900039579,0.4725660382168289,0.2724954545851586,Food,2,0
P17174,0.3339172210733456,0.4447117379855217,0.541900630803002,0.3147244568290454,Furniture,3,4
P68201,0.4862673651387719,0.3657883958099783,0.6556829499781649,0.2214407727237003,Electronics,1,3
P38205,0.5026695085400191,0.1510863994413938,0.1582447518266823,0.0971414005114905,Toys,4,2
P27330,0.434078679375886,0.5598629805747716,0.3838603863592461,0.0478216367673868,Food,2,0
P29681,0.2909276655722534,0.3832655632296711,0.4182078645880517,0.1941509260060737,Toys,4,2
P46765,0.3544185336534237,0.461195225234089,0.4133974267155433,0.3121376407097578,Electronics,1,3
P80633,0.4737218551615069,0.6192500501921117,0.5068406955844712,0.2358649069524623,Furniture,3,4
P80294,0.668704280938773,0.4394499099108799,0.652403888851721,0.2892532732906855,Electronics,1,3
P94038,0.2041971349740179,0.7166770627734311,0.6573565616975152,0.2423703225542884,Clothing,0,1
P45854,0.6224186705393235,0.4731870384062829,0.5662764500714577,0.1475788429177639,Furniture,3,4
P91577,0.4528344698330717,0.6277181433358325,0.4296468093408182,0.2661620079996492,Food,2,0
P40696,0.5056706185716716,0.3446474341571943,0.4659952188403629,0.1499756279168559,Furniture,3,4
P26831,0.490483910644264,0.4153641332660305,0.0929876518961462,0.0985531988315819,Furniture,3,4
P28616,0.3156722960240063,0.2544172690424887,0.3704181348342464,0.1350644372249765,Clothing,0,1
P16543,0.3687214106101342,0.4450993886065332,0.3868831197353746,0.1063257301572947,Food,2,0
P70204,0.3858717938158185,0.6931898797415824,0.5483881810475738,0.4614587807611812,Clothing,0,1
P19650,0.5033832756856381,0.2634849079288283,0.6062916147656789,0.3288444581448782,Clothing,0,1
P85908,0.3760258039502823,0.5134983755140574,0.3295200989498014,0.1563925077678808,Electronics,1,3
P27708,0.4755031516106388,0.2547031576049593,0.2514464702983622,0.2822154467670819,Electronics,1,3
P23121,0.2612595514525177,0.3924047456657079,0.4487652190475521,0.1794429704258847,Clothing,0,1
P91452,0.4552921542771376,0.3575637994397486,0.3456849032155519,0.2986720903790592,Clothing,0,1
P35344,0.6877888373335227,0.4613256737229043,0.4571292465291119,0.029634593686021,Furniture,3,4
P62348,0.4453403775101016,0.549965339495706,0.4288486358696053,0.0688288009926539,Furniture,3,4
P04216,0.452715368564734,0.4319321325168132,0.3098488295640333,0.2609856101627501,Furniture,3,4
P83201,0.5511748036937848,0.534489558719296,0.313239943190959,0.4400204794433826,Furniture,3,4
P19228,0.3053436614701278,0.2040883089710055,0.6687846574779414,0.3262933617140116,Toys,4,2
P70288,0.4500321667398541,0.704096379538113,0.5548002500642292,0.2376972982129055,Food,2,0
P77219,0.2914183801413889,0.2904401598164932,0.5444891516400822,0.0417387477480479,Toys,4,2
P73856,0.4257704717086649,0.3126916848825229,0.542167794019459,0.1855618968340747,Toys,4,2
P05188,0.4542412172771652,0.5528353661710254,0.5601258047326645,0.2144330305708503,Electronics,1,3
P41391,0.3101312890809409,0.4829673183501043,0.4045728524358922,0.1753960147324991,Food,2,0
P28890,0.2667663672491969,0.524217560074016,0.5924168206114253,0.5433057529904115,Clothing,0,1
P73023,0.4542412172771652,0.5812437393696139,0.241350612063143,0.1522880295103511,Electronics,1,3
P77465,0.4838446193356528,0.4470115336656938,0.5223123955228349,0.0271136991812517,Clothing,0,1
P87854,0.4700420399236485,0.689884295794867,0.5062780947931966,0.5746591745314222,Toys,4,2
P34642,0.3733188693138909,0.2969242028326628,0.4712692639007143,0.2500257709406032,Toys,4,2
P13528,0.4328178516772681,0.3125772687881502,0.2368468313435818,0.2482676170682591,Food,2,0
P52685,0.5440045255287748,0.5536564666917972,0.2679456957939419,0.4535452734819257,Toys,4,2
P02078,0.4272120087511263,0.2634482284877188,0.6229394727188516,0.4195485601904847,Food,2,0
P78046,0.4922100261997355,0.1754244604011879,0.3931571034013257,0.0627919521300308,Electronics,1,3
P68880,0.4437336678910295,0.5904731619806514,0.6567129931525857,0.201536783237538,Food,2,0
P77908,0.3075889379815989,0.4153954649753124,0.6530362718616985,0.5209417889616799,Food,2,0
P14840,0.5742352821914525,0.4394499099108799,0.5785788875691377,0.1229988807929803,Electronics,1,3
P81831,0.4972180024323739,0.3308173556565233,0.392196660648335,0.0761814530890224,Toys,4,2
P45146,0.5874885495000711,0.4828403901052491,0.1340572302422034,0.3396183587004737,Toys,4,2
P64236,0.5850410236681018,0.4310460213803172,0.4733215510941231,0.5235363063099918,Furniture,3,4
